"STATION","NAME","DATE","PRCP","SNWD","TMAX","TMIN","TOBS","WDMV","WT01","WT03","WT11"
"USC00298535","LAS CRUCES, NM US","2015-02-28","0.00","0","51","30","31","47.2",,,
"USC00298535","LAS CRUCES, NM US","2015-03-01","0.00","0","67","31","43","34.8",,,
"USC00298535","LAS CRUCES, NM US","2015-03-02","0.00","0","74","42","54","37.3",,,
"USC00298535","LAS CRUCES, NM US","2015-03-03","0.11","0","60","49","49","31.1",,,
"USC00298535","LAS CRUCES, NM US","2015-03-04","0.08","0","60","42","42","31.7",,,
"USC00298535","LAS CRUCES, NM US","2015-03-05","0.00","0","60","31","31","44.7",,,
"USC00298535","LAS CRUCES, NM US","2015-03-06","0.00","0","53","27","28","24.2",,,
"USC00298535","LAS CRUCES, NM US","2015-03-07","0.00","0","65","28","42","24.9",,,
"USC00298535","LAS CRUCES, NM US","2015-03-08","0.00","0","65","37","49","32.9",,,
"USC00298535","LAS CRUCES, NM US","2015-03-09","0.00","0","71","37","42","28.0",,,
"USC00298535","LAS CRUCES, NM US","2015-03-10","0.00","0","71","40","40","39.8",,,
"USC00298535","LAS CRUCES, NM US","2015-03-11","0.00","0","71","39","41","21.1",,,
"USC00298535","LAS CRUCES, NM US","2015-03-12","0.00","0","73","41","45","31.1",,,
"USC00298535","LAS CRUCES, NM US","2015-03-13","0.00","0","69","43","51","18.0",,,
"USC00298535","LAS CRUCES, NM US","2015-03-14","0.00","0","71","48","49","54.1",,,
"USC00298535","LAS CRUCES, NM US","2015-03-15","0.00","0","70","42","42","54.1",,,
"USC00298535","LAS CRUCES, NM US","2015-03-16","0.00","0","70","42","47","39.1",,,
"USC00298535","LAS CRUCES, NM US","2015-03-17","0.00","0","74","46","57","29.2",,,
"USC00298535","LAS CRUCES, NM US","2015-03-18","0.04","0","64","49","49","29.2",,,
"USC00298535","LAS CRUCES, NM US","2015-03-19","0.00","0","67","49","51","31.7",,,
"USC00298535","LAS CRUCES, NM US","2015-03-20","0.00","0","69","42","44","37.3",,,
"USC00298535","LAS CRUCES, NM US","2015-03-21","0.00","0","71","44","51","34.8",,,
"USC00298535","LAS CRUCES, NM US","2015-03-22","0.00","0","69","43","43","24.9",,,
"USC00298535","LAS CRUCES, NM US","2015-03-23","0.00","0","79","43","44","34.2",,,
"USC00298535","LAS CRUCES, NM US","2015-03-24","0.00","0","80","44","44","47.2",,,
"USC00298535","LAS CRUCES, NM US","2015-03-25","0.00","0","80","44","53","37.3",,,
"USC00298535","LAS CRUCES, NM US","2015-03-26","0.00","0","76","43","43","52.8",,,
"USC00298535","LAS CRUCES, NM US","2015-03-27","0.00","0","69","40","40","21.7",,,
"USC00298535","LAS CRUCES, NM US","2015-03-28","0.00","0","80","40","43","19.9",,,
"USC00298535","LAS CRUCES, NM US","2015-03-29","0.00","0","87","43","51","37.3",,,
"USC00298535","LAS CRUCES, NM US","2015-03-30","0.00","0","87","51","67","37.3",,,
"USC00298535","LAS CRUCES, NM US","2015-03-31","0.00","0","85","54","56","19.9",,,
"USC00298535","LAS CRUCES, NM US","2015-04-01","0.00","0","82","48","49","24.2",,,
"USC00298535","LAS CRUCES, NM US","2015-04-02","0.00","0","81","49","56","55.9",,,
"USC00298535","LAS CRUCES, NM US","2015-04-03","0.00","0","83","49","50","65.9",,,
"USC00298535","LAS CRUCES, NM US","2015-04-04","0.00","0","72","50","53","49.1",,,
"USC00298535","LAS CRUCES, NM US","2015-04-05","0.00","0","71","51","51","57.8",,,
"USC00298535","LAS CRUCES, NM US","2015-04-06","0.00","0","82","48","48","42.9",,,
"USC00298535","LAS CRUCES, NM US","2015-04-07","0.00","0","83","47","48","55.9",,,
"USC00298535","LAS CRUCES, NM US","2015-04-08","0.00","0","83","48","52","54.1",,,
"USC00298535","LAS CRUCES, NM US","2015-04-09","0.01","0","83","44","44","57.2",,,
"USC00298535","LAS CRUCES, NM US","2015-04-10","0.00","0","77","44","44","24.9",,,
"USC00298535","LAS CRUCES, NM US","2015-04-11","0.00","0","83","44","51","49.1",,,
"USC00298535","LAS CRUCES, NM US","2015-04-12","0.00","0","82","51","57","65.9",,,
"USC00298535","LAS CRUCES, NM US","2015-04-13","0.28","0","65","51","52","29.2",,,
"USC00298535","LAS CRUCES, NM US","2015-04-14","0.04","0","66","42","42","49.1",,,
"USC00298535","LAS CRUCES, NM US","2015-04-15","0.00","0","71","42","51","26.7",,,
"USC00298535","LAS CRUCES, NM US","2015-04-16","0.00","0","80","50","52","65.2",,,
"USC00298535","LAS CRUCES, NM US","2015-04-17","0.00","0","74","36","37","72.1",,,
"USC00298535","LAS CRUCES, NM US","2015-04-18","0.00","0","70","37","43","57.8",,,
"USC00298535","LAS CRUCES, NM US","2015-04-19","0.00","0","75","43","45","64.0",,,
"USC00298535","LAS CRUCES, NM US","2015-04-20","0.00","0","80","43","48","34.8",,,
"USC00298535","LAS CRUCES, NM US","2015-04-21","0.00","0","81","48","54","31.7",,,
"USC00298535","LAS CRUCES, NM US","2015-04-22","0.00","0","82","49","49","60.3",,,
"USC00298535","LAS CRUCES, NM US","2015-04-23","0.00","0","80","48","49","47.2",,,
"USC00298535","LAS CRUCES, NM US","2015-04-24","0.09","0","79","49","51","55.3",,,
"USC00298535","LAS CRUCES, NM US","2015-04-25","0.00","0","79","44","44","75.8",,,
"USC00298535","LAS CRUCES, NM US","2015-04-26","0.00","0","79","44","56","57.8",,,
"USC00298535","LAS CRUCES, NM US","2015-04-27","0.02","0","64","43","46","93.8",,,
"USC00298535","LAS CRUCES, NM US","2015-04-28","0.00","0","70","42","43","90.1",,,
"USC00298535","LAS CRUCES, NM US","2015-04-29","0.00","0","71","43","43","31.1",,,
"USC00298535","LAS CRUCES, NM US","2015-04-30","0.00","0","76","43","44","24.9",,,
"USC00298535","LAS CRUCES, NM US","2015-05-01","0.00","0","85","44","51","21.7",,,
"USC00298535","LAS CRUCES, NM US","2015-05-02","0.00","0","90","51","53","26.1",,,
"USC00298535","LAS CRUCES, NM US","2015-05-03","0.00","0","91","51","63","64.0",,,
"USC00298535","LAS CRUCES, NM US","2015-05-04","0.00","0","87","60","60","44.1",,,
"USC00298535","LAS CRUCES, NM US","2015-05-05","0.00","0","84","52","53","42.9",,,
"USC00298535","LAS CRUCES, NM US","2015-05-06","0.00","0","77","51","52","65.9",,,
"USC00298535","LAS CRUCES, NM US","2015-05-07","0.00","0","83","51","52","46.0",,,
"USC00298535","LAS CRUCES, NM US","2015-05-08","0.00","0","83","50","52","47.2",,,
"USC00298535","LAS CRUCES, NM US","2015-05-09","0.00","0","84","49","52","70.2",,,
"USC00298535","LAS CRUCES, NM US","2015-05-10","0.00","0","73","47","49","85.1",,,
"USC00298535","LAS CRUCES, NM US","2015-05-11","0.00","0","77","49","50","39.8",,,
"USC00298535","LAS CRUCES, NM US","2015-05-12","0.00","0","83","50","63","69.0",,,
"USC00298535","LAS CRUCES, NM US","2015-05-13","0.29","0","77","52","52","85.7",,,
"USC00298535","LAS CRUCES, NM US","2015-05-14","0.00","0","78","39","58","29.8",,,
"USC00298535","LAS CRUCES, NM US","2015-05-15","0.08","0","83","57","57","60.9",,,
"USC00298535","LAS CRUCES, NM US","2015-05-16","0.00","0","82","51","56","78.9",,,
"USC00298535","LAS CRUCES, NM US","2015-05-17","0.00","0","73","51","52","92.0",,,
"USC00298535","LAS CRUCES, NM US","2015-05-18","0.00","0","80","50","52","37.3",,,
"USC00298535","LAS CRUCES, NM US","2015-05-19","0.00","0","90","52","58","52.8",,,
"USC00298535","LAS CRUCES, NM US","2015-05-20","0.00","0","84","48","48","59.0",,,
"USC00298535","LAS CRUCES, NM US","2015-05-21","0.00","0","86","48","64","47.2",,,
"USC00298535","LAS CRUCES, NM US","2015-05-22","0.16","0","86","48","53","70.8",,,
"USC00298535","LAS CRUCES, NM US","2015-05-23","0.00","0","87","53","61","60.3",,,
"USC00298535","LAS CRUCES, NM US","2015-05-24","0.00","0","80","51","55","62.1",,,
"USC00298535","LAS CRUCES, NM US","2015-05-25","0.00","0","80","53","54","57.2",,,
"USC00298535","LAS CRUCES, NM US","2015-05-26","0.00","0","82","52","55","67.7",,,
"USC00298535","LAS CRUCES, NM US","2015-05-27","0.00","0","87","54","61","28.0",,,
"USC00298535","LAS CRUCES, NM US","2015-05-28","0.00","0","90","54","55","23.0",,,
"USC00298535","LAS CRUCES, NM US","2015-05-29","0.00","0","92","55","57","39.1",,,
"USC00298535","LAS CRUCES, NM US","2015-05-30","0.00","0","93","56","65","41.0",,,
"USC00298535","LAS CRUCES, NM US","2015-05-31","0.00","0","90","64","66","64.0",,,
"USC00298535","LAS CRUCES, NM US","2015-06-01","0.00","0","92","62","63","34.2",,,
"USC00298535","LAS CRUCES, NM US","2015-06-02","0.00","0","95","61","63","26.7",,,
"USC00298535","LAS CRUCES, NM US","2015-06-03","0.00","0","96","62","64","41.0",,,
"USC00298535","LAS CRUCES, NM US","2015-06-04","0.00","0","96","61","62","41.0",,,
"USC00298535","LAS CRUCES, NM US","2015-06-05","0.00","0","95","61","69","39.1",,,
"USC00298535","LAS CRUCES, NM US","2015-06-06","0.00","0","96","69","69","44.7",,,
"USC00298535","LAS CRUCES, NM US","2015-06-07","0.00","0","95","69","71","41.0",,,
"USC00298535","LAS CRUCES, NM US","2015-06-08","0.00","0","90","71","74","24.2",,,
"USC00298535","LAS CRUCES, NM US","2015-06-09","0.03","0","94","67","68","69.0",,,
"USC00298535","LAS CRUCES, NM US","2015-06-10","0.00","0","92","68","70","46.0",,,
"USC00298535","LAS CRUCES, NM US","2015-06-11","0.00","0","96","66","72","47.2",,,
"USC00298535","LAS CRUCES, NM US","2015-06-12","0.00","0","95","69","70","57.8",,,
"USC00298535","LAS CRUCES, NM US","2015-06-13","0.00","0","94","66","71","44.1",,,
"USC00298535","LAS CRUCES, NM US","2015-06-14","0.00","0","97","66","66","41.0",,,
"USC00298535","LAS CRUCES, NM US","2015-06-15","0.00","0","97","66","76","31.1",,,
"USC00298535","LAS CRUCES, NM US","2015-06-16","0.01","0","97","66","76","44.7",,,
"USC00298535","LAS CRUCES, NM US","2015-06-17","0.00","0","93","69","74","37.3",,,
"USC00298535","LAS CRUCES, NM US","2015-06-18","0.27","0","97","64","77","36.0",,,
"USC00298535","LAS CRUCES, NM US","2015-06-19","0.00","0","100","73","73","51.0",,,
"USC00298535","LAS CRUCES, NM US","2015-06-20","0.00","0","97","70","70","46.0",,,
"USC00298535","LAS CRUCES, NM US","2015-06-21","0.00","0","103","69","72","26.1",,,
"USC00298535","LAS CRUCES, NM US","2015-06-22","0.00","0","103","72","78","55.3",,,
"USC00298535","LAS CRUCES, NM US","2015-06-23","0.00","0","102","73","73","60.9",,,
"USC00298535","LAS CRUCES, NM US","2015-06-24","0.00","0","93","72","73","82.0",,,
"USC00298535","LAS CRUCES, NM US","2015-06-25","0.00","0","92","70","72","41.0",,,
"USC00298535","LAS CRUCES, NM US","2015-06-26","0.00","0","95","71","71","34.2",,,
"USC00298535","LAS CRUCES, NM US","2015-06-27","0.00","0","97","71","75","44.7",,,
"USC00298535","LAS CRUCES, NM US","2015-06-28","0.00","0","90","67","70","39.8",,,
"USC00298535","LAS CRUCES, NM US","2015-06-29","0.00","0","94","70","71","37.3",,,
"USC00298535","LAS CRUCES, NM US","2015-06-30","0.03","0","97","71","74","42.9",,,
"USC00298535","LAS CRUCES, NM US","2015-07-01","0.00","0","95","68","70","46.0",,,
"USC00298535","LAS CRUCES, NM US","2015-07-02","0.00","0","96","70","71","24.9",,,
"USC00298535","LAS CRUCES, NM US","2015-07-03","0.01","0","100","70","72","49.7",,,
"USC00298535","LAS CRUCES, NM US","2015-07-04","0.01","0","94","71","73","34.8",,,
"USC00298535","LAS CRUCES, NM US","2015-07-05","0.00","0","95","70","71","47.2",,,
"USC00298535","LAS CRUCES, NM US","2015-07-06","0.00","0","91","70","73","52.8",,,
"USC00298535","LAS CRUCES, NM US","2015-07-07","0.00","0","96","72","73","42.9",,,
"USC00298535","LAS CRUCES, NM US","2015-07-08","0.05","0","93","65","68","52.2",,,
"USC00298535","LAS CRUCES, NM US","2015-07-09","0.49","0","90","65","66","46.0",,,
"USC00298535","LAS CRUCES, NM US","2015-07-10","0.03","0","90","65","70","34.8",,,
"USC00298535","LAS CRUCES, NM US","2015-07-11","0.61","0","87","65","67","49.1",,,
"USC00298535","LAS CRUCES, NM US","2015-07-12","0.00","0","90","67","71","21.7",,,
"USC00298535","LAS CRUCES, NM US","2015-07-13","0.00","0","97","71","73","55.3",,,
"USC00298535","LAS CRUCES, NM US","2015-07-14","0.00","0","97","73","76","52.8",,,
"USC00298535","LAS CRUCES, NM US","2015-07-15","0.00","0","94","72","74","42.3",,,
"USC00298535","LAS CRUCES, NM US","2015-07-16","0.00","0","93","71","71","29.2",,,
"USC00298535","LAS CRUCES, NM US","2015-07-17","0.01","0","95","71","72","34.8",,,
"USC00298535","LAS CRUCES, NM US","2015-07-18","0.00","0","94","70","71","44.1",,,
"USC00298535","LAS CRUCES, NM US","2015-07-19","0.00","0","97","71","74","44.1",,,
"USC00298535","LAS CRUCES, NM US","2015-07-20","0.00","0","95","71","73","37.9",,,
"USC00298535","LAS CRUCES, NM US","2015-07-21","0.00","0","96","71","72","47.2",,,
"USC00298535","LAS CRUCES, NM US","2015-07-22","0.08","0","95","70","70","47.8",,,
"USC00298535","LAS CRUCES, NM US","2015-07-23","0.00","0","93","69","70","42.9",,,
"USC00298535","LAS CRUCES, NM US","2015-07-24","0.00","0","96","70","74","32.9",,,
"USC00298535","LAS CRUCES, NM US","2015-07-25","0.00","0","99","74","76","23.0",,,
"USC00298535","LAS CRUCES, NM US","2015-07-26","0.05","0","103","72","72","44.1",,,
"USC00298535","LAS CRUCES, NM US","2015-07-27","0.04","0","97","72","72","23.0",,,
"USC00298535","LAS CRUCES, NM US","2015-07-28","0.19","0","98","72","75","31.1",,,
"USC00298535","LAS CRUCES, NM US","2015-07-29","0.12","0","98","68","69","47.2",,,
"USC00298535","LAS CRUCES, NM US","2015-07-30","1.08","0","91","66","66","57.2",,,
"USC00298535","LAS CRUCES, NM US","2015-07-31","0.38","0","87","66","70","31.1",,,
"USC00298535","LAS CRUCES, NM US","2015-08-01","0.00","0","93","69","70","52.8",,,
"USC00298535","LAS CRUCES, NM US","2015-08-02","0.00","0","95","69","72","29.8",,,
"USC00298535","LAS CRUCES, NM US","2015-08-03","0.19","0","94","71","74","39.1",,,
"USC00298535","LAS CRUCES, NM US","2015-08-04","0.26","0","93","68","68","29.8",,,
"USC00298535","LAS CRUCES, NM US","2015-08-05","0.00","0","97","68","69","18.0",,,
"USC00298535","LAS CRUCES, NM US","2015-08-06","0.00","0","101","69","72","16.2",,,
"USC00298535","LAS CRUCES, NM US","2015-08-07","0.10","0","103","72","72","26.7",,,
"USC00298535","LAS CRUCES, NM US","2015-08-08","0.00","0","102","72","73","24.9",,,
"USC00298535","LAS CRUCES, NM US","2015-08-09","0.00","0","95","72","73","34.8",,,
"USC00298535","LAS CRUCES, NM US","2015-08-10","0.00","0","95","72","73","29.8",,,
"USC00298535","LAS CRUCES, NM US","2015-08-11","0.01","0","96","71","71","42.9",,,
"USC00298535","LAS CRUCES, NM US","2015-08-12","0.00","0","95","71","71","59.0",,,
"USC00298535","LAS CRUCES, NM US","2015-08-13","0.00","0","97","70","70","24.9",,,
"USC00298535","LAS CRUCES, NM US","2015-08-14","0.00","0","97","70","72","14.3",,,
"USC00298535","LAS CRUCES, NM US","2015-08-15","0.00","0","101","72","75","26.7",,,
"USC00298535","LAS CRUCES, NM US","2015-08-16","0.06","0","100","73","74","31.7",,,
"USC00298535","LAS CRUCES, NM US","2015-08-17","0.00","0","100","72","72","31.7",,,
"USC00298535","LAS CRUCES, NM US","2015-08-18","0.00","0","97","72","74","24.2",,,
"USC00298535","LAS CRUCES, NM US","2015-08-19","0.00","0","99","71","71","19.9",,,
"USC00298535","LAS CRUCES, NM US","2015-08-20","0.00","0","99","70","73","55.3",,,
"USC00298535","LAS CRUCES, NM US","2015-08-21","0.00","0","99","73","74","37.9",,,
"USC00298535","LAS CRUCES, NM US","2015-08-22","0.00","0","97","70","71","37.3",,,
"USC00298535","LAS CRUCES, NM US","2015-08-23","0.00","0","96","71","71","36.0",,,
"USC00298535","LAS CRUCES, NM US","2015-08-24","0.40","0","94","66","66","42.9",,,
"USC00298535","LAS CRUCES, NM US","2015-08-25","0.00","0","90","66","75","19.3",,,
"USC00298535","LAS CRUCES, NM US","2015-08-26","0.00","0","95","70","70","52.8",,,
"USC00298535","LAS CRUCES, NM US","2015-08-27","0.00","0","95","70","74","37.3",,,
"USC00298535","LAS CRUCES, NM US","2015-08-28","0.00","0","94","70","72","26.1",,,
"USC00298535","LAS CRUCES, NM US","2015-08-29","0.00","0","95","68","72","42.3",,,
"USC00298535","LAS CRUCES, NM US","2015-08-30","0.00","0","93","68","68","24.2",,,
"USC00298535","LAS CRUCES, NM US","2015-08-31","0.00","0","93","66","66","21.7",,,
"USC00298535","LAS CRUCES, NM US","2015-09-01","0.00","0","96","64","71","29.8",,,
"USC00298535","LAS CRUCES, NM US","2015-09-02","0.00","0","97","67","67","16.8",,,
"USC00298535","LAS CRUCES, NM US","2015-09-03","0.00","0","96","67","72","47.8",,,
"USC00298535","LAS CRUCES, NM US","2015-09-04","0.00","0","85","70","70","16.8",,,
"USC00298535","LAS CRUCES, NM US","2015-09-05","0.00","0","86","69","69","37.3",,,
"USC00298535","LAS CRUCES, NM US","2015-09-06","0.00","0","93","69","74","29.2",,,
"USC00298535","LAS CRUCES, NM US","2015-09-07","0.00","0","96","71","72","31.1",,,
"USC00298535","LAS CRUCES, NM US","2015-09-08","0.00","0","93","66","69","49.1",,,
"USC00298535","LAS CRUCES, NM US","2015-09-09","0.00","0","94","69","71","49.7",,,
"USC00298535","LAS CRUCES, NM US","2015-09-10","0.00","0","89","69","70","19.9",,,
"USC00298535","LAS CRUCES, NM US","2015-09-11","0.00","0","86","69","69","21.1",,,
"USC00298535","LAS CRUCES, NM US","2015-09-12","0.08","0","92","64","64","21.7",,,
"USC00298535","LAS CRUCES, NM US","2015-09-13","0.00","0","90","64","68","21.1",,,
"USC00298535","LAS CRUCES, NM US","2015-09-14","0.00","0","92","63","64","21.7",,,
"USC00298535","LAS CRUCES, NM US","2015-09-15","0.00","0","94","64","65","16.8",,,
"USC00298535","LAS CRUCES, NM US","2015-09-16","0.00","0","92","65","67","28.0",,,
"USC00298535","LAS CRUCES, NM US","2015-09-17","0.00","0","93","66","67","26.1",,,
"USC00298535","LAS CRUCES, NM US","2015-09-18","0.00","0","94","66","66","31.7",,,
"USC00298535","LAS CRUCES, NM US","2015-09-19","0.00","0","96","66","70","21.1",,,
"USC00298535","LAS CRUCES, NM US","2015-09-20","0.06","0","71","64","64","19.9",,,
"USC00298535","LAS CRUCES, NM US","2015-09-21","0.00","0","85","63","65","18.0",,,
"USC00298535","LAS CRUCES, NM US","2015-09-22","0.17","0","77","65","67","11.8",,,
"USC00298535","LAS CRUCES, NM US","2015-09-23","0.00","0","81","64","65","16.2",,,
"USC00298535","LAS CRUCES, NM US","2015-09-24","0.00","0","89","62","62","19.3",,,
"USC00298535","LAS CRUCES, NM US","2015-09-25","0.00","0","91","61","65","44.7",,,
"USC00298535","LAS CRUCES, NM US","2015-09-26","0.00","0","86","60","60","24.2",,,
"USC00298535","LAS CRUCES, NM US","2015-09-27","0.00","0","87","57","58","19.3",,,
"USC00298535","LAS CRUCES, NM US","2015-09-28","0.00","0","93","58","64","16.2",,,
"USC00298535","LAS CRUCES, NM US","2015-09-29","0.00","0","96","59","59","34.8",,,
"USC00298535","LAS CRUCES, NM US","2015-09-30","0.00","0","94","59","72","36.0",,,
"USC00298535","LAS CRUCES, NM US","2015-10-01","0.00","0","92","60","60","29.2",,,
"USC00298535","LAS CRUCES, NM US","2015-10-02","0.00","0","94","60","61","14.9",,,
"USC00298535","LAS CRUCES, NM US","2015-10-03","0.00","0","95","60","63","26.1",,,
"USC00298535","LAS CRUCES, NM US","2015-10-04","0.77","0","83","62","62","32.9",,,
"USC00298535","LAS CRUCES, NM US","2015-10-05","0.34","0","70","60","61","34.2",,,
"USC00298535","LAS CRUCES, NM US","2015-10-06","0.00","0","73","57","57","31.7",,,
"USC00298535","LAS CRUCES, NM US","2015-10-07","0.00","0","79","57","59","24.2",,,
"USC00298535","LAS CRUCES, NM US","2015-10-08","0.00","0","79","53","55","32.9",,,
"USC00298535","LAS CRUCES, NM US","2015-10-09","0.00","0","79","54","59","32.9",,,
"USC00298535","LAS CRUCES, NM US","2015-10-10","0.00","0","77","57","58","31.7",,,
"USC00298535","LAS CRUCES, NM US","2015-10-11","0.00","0","79","56","62","11.2",,,
"USC00298535","LAS CRUCES, NM US","2015-10-12","0.00","0","88","56","60","14.3",,,
"USC00298535","LAS CRUCES, NM US","2015-10-13","0.00","0","88","57","57","23.0",,,
"USC00298535","LAS CRUCES, NM US","2015-10-14","0.00","0","88","56","56","13.0",,,
"USC00298535","LAS CRUCES, NM US","2015-10-15","0.00","0","91","55","55","13.0",,,
"USC00298535","LAS CRUCES, NM US","2015-10-16","0.00","0","90","55","64","16.8",,,
"USC00298535","LAS CRUCES, NM US","2015-10-17","0.00","0","78","56","56","70.2",,,
"USC00298535","LAS CRUCES, NM US","2015-10-18","0.00","0","76","56","61","26.7",,,
"USC00298535","LAS CRUCES, NM US","2015-10-19","0.00","0","78","58","58","26.7",,,
"USC00298535","LAS CRUCES, NM US","2015-10-20","0.03","0","85","57","59","24.2",,,
"USC00298535","LAS CRUCES, NM US","2015-10-21","0.04","0","79","56","57","28.0",,,
"USC00298535","LAS CRUCES, NM US","2015-10-22","0.85","0","79","50","51","37.9",,,
"USC00298535","LAS CRUCES, NM US","2015-10-23","0.00","0","70","49","50","14.3",,,
"USC00298535","LAS CRUCES, NM US","2015-10-24","0.00","0","73","49","49","21.7",,,
